,用户名,用户主页,评分,评分时间,赞同数量,评论详情
247,https://www.douban.com/people/gongzitian/,宅拾叁,30,2019-01-12 21:20:36,2,追光一贯的老问题，大投资却把宣发作的非常烂。但质量还是有一定保障的，故事上还需要在打磨一下，尤其是反派的人物刻画。蛇村建模很美，就是人物网红锥子脸还没啥表情，唯一见到的就是开头的川字眉。裸背那一下满场家长捂小逼崽子们的眼睛，看之前不了解一下成人动画吗。
248,https://www.douban.com/people/shenyaoqi317/,7瑶,40,2019-04-13 00:18:24,1,断桥重逢，终是你我
249,https://www.douban.com/people/sif7/,富嶽百景,50,2019-02-02 10:29:24,2,很美！！！
250,https://www.douban.com/people/79221774/,张苑希,30,2019-01-21 17:32:07,2,美术设计和视效场面的确精致唯美，但这种俗气的一见钟情网文式爱情实在让人吃不消，剧情薄弱节奏沉闷转折生硬，基本上可以当做白蛇传的前传看。ps.不管在任何有关白蛇的作品里青蛇对白蛇的感情才是最真挚的啊！
251,https://www.douban.com/people/tuxuan/,Alexa,30,2019-03-09 15:23:31,0,脸部千篇一律的大眼睛巴掌脸，除了服装和化妆以外都分不清谁是谁。还有好几处软色情的段落，真的不适合小朋友看。确定这就是中国动画的崛起吗？！！
252,https://www.douban.com/people/f021/,申由己,40,2019-03-24 13:25:45,0,还行，不过，某些台词很雷人，我记得电影《笑傲江湖》里面有台词是日月神教的人自称“我们魔教”怎么怎么，这电影也有这问题，我们妖怎么怎么，哪有妖怪这么说自己的，扯淡
253,https://www.douban.com/people/zishuiyilan/,薇羅尼卡,30,2019-03-23 01:33:19,0,精美的场景，不搭的人设，加上屎一般的剧情。小狐妖是唯一可圈可点的存在了，续集可给你加点工资吧！
254,https://www.douban.com/people/zhanger/,zhang 2nd,40,2019-03-04 22:13:30,1,有对徐克版的致敬，还有对赵雅芝版白娘子的致敬，更重要的是这次很漂亮很好看
255,https://www.douban.com/people/fuyuwinter/,[已注销],40,2019-03-26 00:19:44,0,感觉国师和师傅有一腿 小青全场最佳
256,https://www.douban.com/people/160934160/,五星级大飞鱼,50,2019-01-17 13:23:23,8,给白蛇的团队 活下去的希望，国产的烂片都能给到五六亿的票房这个怎么就不行，喜欢凑烂片的同志们长点心吧。
257,https://www.douban.com/people/phoebe627/,小月,40,2019-04-30 14:23:56,0,7分。CG效果尚可，但是剧情还是槽点很多。感情进展真快，还没怎么发展就kiss，宽衣解带，好模样的就水漫永州城？法力吸来吸去好随意，没有铺垫的喊生门生门感觉是看了太多鬼吹灯。青蛇这次太龙套，一点存在感都没有了。狐仙的底裤和贫r，小白的后背、美腿、香肩真是风光无限。。。结尾的《渡情》太勾情怀。
258,https://www.douban.com/people/bluecrow/,鸟川芥,50,2019-01-24 23:37:20,2,超出预期，国产电影动画工业的制作水平进步好大～剧情没有硬伤，改编的也相当巧妙，没有堆砌和模仿，原创度很高。动画和场景效果惊艳，一些奇幻桥段的设置也非常好，唯一不足的是感情线略突兀，角色设计的美术风格个人不喜欢。 散场后一直守着看制作人员名单，动画师分镜师特效师，整个团队的人数并不多，但制作水准和完整成度都很高，让人感动，你们辛苦了～
259,https://www.douban.com/people/80932579/,万靖游,40,2019-01-25 18:22:43,1,1有惊喜。有几段中国特色的奇思妙想的设计令人拍案叫绝。2.比较让人厌烦的是动作戏，毫无中国特色，充斥着好莱坞动画特别喜欢搞的动作炫技，和一打起来就瞎拉的镜头。3.剧情还行，有的地方挺有想法，有的地方又俗得离谱。4.这激情戏有任何意义吗？太强行了吧！
260,https://www.douban.com/people/72712114/,清舞翩翩,40,2019-03-09 14:25:38,1,新酒装旧瓶，华纳兄弟中西结合。剧情逻辑还有不足，特效中国风。成功就是回忆杀和这是国产成人动漫！！！
261,https://www.douban.com/people/29839643/,喵喵喵,50,2019-01-13 13:51:54,21,讲真，在结尾之前，应该是4星，但是片尾熟悉的音乐响起，泪又不争气流下来〒_〒，全场都一直坐着没人走……好吧居然有彩蛋……我还以为都是跟我一样听歌的……看完一个月才发现，男主配音居然是长庚啊，我特么，想再看一遍了
262,https://www.douban.com/people/149152146/,顗禮,40,2019-01-12 17:57:05,5,"好虐狗啊！
画面太惊艳了，经费从头到尾都在不停燃烧，仿佛特效不要钱似的，差不多是国漫（虽然是合拍）近几年的一个技术高峰了，所以我很奇怪为什么不是3D的（不是说2D不好，只是本片的画面太适合3D了）故事方面因为本来也就没什么期待值，所以观感还不错，把《青蛇》和《新白娘子传奇》结合起来讲前传故事挺有意思，整体没什么大毛病，国漫现在就需要在寻找新的可能性的同时稳扎稳打的慢慢进步，未来可期啊！
Ps.片尾有彩蛋，不要漏掉"
263,https://www.douban.com/people/1282175/,雪,40,2019-04-14 23:39:42,0,晚唐末年，天下將亂，妖魔鬼怪出沒人間
264,https://www.douban.com/people/eokmiamia/,Tom,40,2019-01-29 08:47:57,1,剧情还需要打磨，但动画效果几乎挑不出毛病，开头那段水墨式的片段令人印象深刻。
265,https://www.douban.com/people/43503664/,小重山,40,2019-02-13 11:20:59,1,三点五分，半分是给水墨以及青山绿水韵味的动画。一分给许宣的泰坦尼克式离去和结尾扣合白蛇传的创意。最后那两幕连我都感动了。缺点是太闹腾，清幽的韵味和中国气派仍显不足，不少环节跟功夫熊猫似的扎扎跳。蛇的原型更加是西方化，有背鳍、双角和颈翼，完全不是国产的蛇类，一现原型就让人出戏，这点失分完全没必要。情节的承转和逻辑设定上也有较大问题，细思不得，考虑到是动画就从宽了。最后，作为古建爱好者，好心疼那座炸毁的唐代木塔。以及，出现肉搏镜头，带孩子的我尴尬了，赶紧捂住眼睛——这部情节稍显复杂，还是不宜幼童观赏。
266,https://www.douban.com/people/185928351/,。。,50,2019-01-22 21:13:22,2,白蛇的画面非常精美，每一帧都可以做壁纸，喜欢阿宣，喜欢小白，喜欢小青！不过好可惜，阿宣最后不在了，虽然他的转世是许仙，但是我觉得愿意为了小白舍弃一切，奋不顾身的阿宣是许仙替代不了的！
267,https://www.douban.com/people/2946082/,浮影人生,30,2019-03-08 23:46:34,0,画面华丽唯美，尤其风景部分。但剧情老套单薄幼稚，基本上是网页游戏的故事水准，毫无吸引力，多处情节似曾相识。哪有什么创新，其实就是东拼西凑。人物塑造苍白无力，说人话狗的塑造尤其失败，逗逼属性设定，形象行为不但不可爱，相反令人厌恶。倒是狐仙的塑造生动饱满，让人记忆深刻。片中对话肤浅造作，配音勉强及格，男一尤差。最后的高潮部分三方混战，看得莫名其妙，瞠目结舌。片尾较赞，总算达到了承上启下的目的。
268,https://www.douban.com/people/29442857/,听霜书生,50,2019-05-25 11:54:35,0,看到有豆友评价，有些严格，但是给出理由，自己审美，倒也无妨。不过有的人啊，葡萄都没吃过几颗，就在这吐酸水，真是没劲。这一个国风的动画，我觉得满分，甚至都不用说什么还需鼓励的场面话。
269,https://www.douban.com/people/57821710/,猛禽,20,2019-01-12 15:26:10,3,媒体看片会提前看的，同行的一人睡着两人哈欠连天，美术不错，剧情依旧很瞎，实在不明白为了爱情幻化成妖的意义何在
270,https://www.douban.com/people/yihuiw/,birds,30,2019-01-17 18:28:40,1,比之大圣强很多，视效很花，故事昏昏欲睡。
271,https://www.douban.com/people/GuessA/,GA,30,2019-01-15 14:57:17,0,远景还行 人物依旧浓浓网游风 在国产动漫这里剧本实在无法要求
272,https://www.douban.com/people/Joeroad/,贾小年,40,2019-01-19 22:33:47,3,开头和结尾太过惊艳，以至于可以忽略掉故事推进中的一些中二元素。（希望反派人物塑造可以更立体一点
273,https://www.douban.com/people/42443171/,一里独行,50,2019-01-09 20:02:57,19,当片尾曲响起，竟然有点想哭。白蛇不管是人还是蛇，造型都美到爆炸！国产动画的画面可以说是越来越漂亮了，剧情前半部分非常不错，后期决战有些混乱不过瑕不掩瑜，走出影厅就已经开始期待续作了，希望国产动画越来越好
274,https://www.douban.com/people/34744036/,Yukip,40,2019-01-05 15:44:55,9,在国漫里水准算不错的，让我想到了去年的风语咒，其实算还可以的，多加一星支持一下!  世间多的是长了两条腿的恶人，妖怪算什么~
275,https://www.douban.com/people/Lerry_li/,[已注销],50,2019-01-11 17:19:21,19,画面很精致，水墨风格极其唯美。人物性格鲜明通俗易懂，故事是白蛇传的前篇，相当于原创剧本。是一部值得推荐的好电影。
276,https://www.douban.com/people/cn_panda/,摩诃曼珠沙华,40,2019-02-03 21:08:38,1,一部精美的动画和说得过去的故事，可惜了票房
277,https://www.douban.com/people/HiddenParadise/,UrthónaD'Mors,30,2019-02-01 11:51:37,0,那个啥，双头蛇师傅的脸长得太像安吉丽娜朱莉了啊…以及那不是白蛇啊，那是白蛟龙啊。片尾还有个彩蛋，估计要有续集
278,https://www.douban.com/people/54153810/,梅岭藏殊梅长苏,40,2019-03-04 00:09:22,0,画面画的真的很美
279,https://www.douban.com/people/libramao/,天籁zzz,40,2019-02-20 23:08:22,1,着重介绍了现世弱鸡男朋友是怎么在前世把外挂透支的，曾有过这样的阿宣，我能理解为什么白娘子如此爱许仙了。时间线暗合《捕蛇者说》，美术设计优秀，总体流畅，有些剧情发展略突兀，大概是被剪了？有徐克和仙侠游戏的影子以及各种好莱坞奇幻片既视感，但是最后的彩蛋+哼唱一出来……好啦好啦，加半颗星。
280,https://www.douban.com/people/80797429/,韦斯安徒生,30,2019-01-15 22:31:20,2,"每当有人拍出一部还算让人看的下去的及格国产动画，就总有一群人嚷嚷着“国漫崛起”。
国漫在这群人口里崛起这么多年了，满眼望去仍都是“过誉”和“虚高”，全靠“国产”二字背后那点不容亵渎的民族主义撑起一片情怀天地。

说实在的，「白蛇：缘起」的主题、创意、技术、美术设计、画面想象力都算不错，然而这些方面远没有好到让人能忽略故事的老套无力和随处可见对于前人的模仿的程度。

国漫真要崛起，最终靠的只能是内容而非技术。
皮克斯内部有一则信条：故事情节是评判一部电影好坏的唯一标尺。
就问你技术再好，好的过皮克斯吗？"
281,https://www.douban.com/people/xxe/,向简,40,2019-01-08 22:33:55,1,"叙事并不输于花木兰和功夫熊猫之类，主流但不乏味。老故事已经板上钉钉，能发挥的并不多，所以此片角度好，在＂当年救了我＂的孔隙中凿出大情节。

把许宣和白娘子写成了杨过和小龙女，致（借）敬（用）泰坦尼克号结尾的点睛之笔。千回百转让人怀念的永远是相遇和相爱阶段（前相处时代）。巧妙回答了＂美色在爱情中地位＂的天问，可以看作爱情寓言——因美色而起，凭痴心续航。

髪簪是信物，记忆是信仰，梦是点题。人往往这样：初看美梦，觉得自己也行，于是自命不凡、嘲笑俗事；然后自己成了俗事，反过来笑美梦幼稚。成为俗事是必然，但分主动沦陷和被动沦陷；有的人弄潮很享受，有的人弄潮很被动；最惨的是不想弄也弄不好潮但只能被漩涡甩得七荤八素不人不鬼的人，这些人看到当初的美梦，除了内心一声惨叫，又能如何！呜呼！何其可悲乃尔！"
282,https://www.douban.com/people/122565149/,山山怪,50,2019-01-18 23:55:52,3,最后一星，给没有唱出来的《渡情》
283,https://www.douban.com/people/138910604/,苏幕遮,40,2019-01-26 23:28:31,1,不一样的白蛇 画风很美 视觉效果很赞 虽然剧情线弱了点 不过还是值得拥有的 期待第二部
284,https://www.douban.com/people/168889978/,TITImola,10,2019-03-07 19:13:03,2,"不怕喷，这分太假，8分自我欺骗就能挽救中国动画？
导演不知从哪找的这个垃圾编剧，9102年了还写出这么沉闷的台词，导致故事根本就是白开水一样俗套平淡。没有任何想看下去的动力！同期风语咒在剧情上明显更好，连大鱼海棠这种情感戏牵强的，在总体连贯性也比白蛇好得多！美术画面看出用心了，但是除了狐妖的设计新颖，所有美女就是一个瓜子蛇精脸，真对得起蛇这个设计。总之和优秀动画差的不是一星半点！不值8分"
285,https://www.douban.com/people/JoyLR/,猫的莫咪跪神棍,50,2019-01-26 17:33:41,1,大家都吹的就不说了，对比剧本，同样是跨越种族的情爱，果然家国大义放在前面的类型更能被大众群体所接受。
286,https://www.douban.com/people/Scarlett.../,海狸狸狸,40,2019-01-17 13:46:57,0,画面很美，特效很好，故事也很不错。果然是中美合拍，能看出来美国电影的影子啊，哈哈。并不是给小孩子看的动画片噢！最后还无缝衔接《新白娘子传奇》啊。
287,https://www.douban.com/people/ymm/,Love Scarlett,30,2019-04-09 04:42:56,0,尺度算是突破，音乐不错，女主画的很用心，感觉所有男性角色画的都挺随便的。打斗场面的设计很像网游，没有充分利用动画的优势。
288,https://www.douban.com/people/4051316/,突然粉碎,30,2019-01-11 00:38:40,7,迄今为止最好的追光动画盖章，白蛇传果然大IP，以为青白许仙的故事看得足够多了，实际上还有很大的开发空间，故事完成度和画面渲染都很满意，剧透预警：《冰雪奇缘》《泰坦尼克号》《新白娘子传奇》爱好者不要错过
289,https://www.douban.com/people/165377543/,萧玄清,40,2019-01-13 13:32:11,10,"7.5，我的马鸭，一个大老爷们硬是给我看哭了
人物形象还是太好莱坞了，男主没有记忆点，女主美得很普通，不过女配的脸我还是蛮喜欢的
情节很简单，不过切入点蛮不错的，期待下一部
故事里面有许多小心思和新意，挺不错
宝青坊最佳，期待番外篇
打斗凌厉，很帅很爽
道士难道只能跟鹤有关了吗？太死板了8
PS:记得带纸巾"
290,https://www.douban.com/people/iriselite/,iriselite,40,2019-02-03 19:53:42,2,将原本的白蛇传改编了，青玉簪成为了关键信物。青蛇对白蛇居然满满的姬情，小青攻气十足啊，部分地借鉴了美式动画大片的视觉效果与动感，白狐的造型与场景学了日本动画。双蛇大战那段像奥特曼打怪兽，或是哥斯拉。这样如此一往情深的男主似乎太完美了，我看的场次有不少学生，看到kiss XX之类的镜头就引发一阵惊恐声。还有蛇精打斗之类的场景有些吓人，不适合小学生。其实还是一部面向成人为主的动画片。导演不卖关子，五百年后断桥相会的场景在片尾直接上了，一看到熟悉的西湖断桥，就激动了。这几个主角配音演员的音色真不错，尤其是小白。作为前动画专业学生，对于这样的国产动画片，感到欣喜，有始有终，最后也没有烂尾，期待第二部！
291,https://www.douban.com/people/4110623/,温海生,40,2019-02-03 12:01:01,2,值得入场支持的国产动漫，故事背景放入我们耳熟能详的【捕蛇者说】，将情节放到许仙和白素贞前世的姻缘上，虽然最后打斗部分略长，但是追光动画已经开始懂得去讲故事了。名字可以改为官人我要，看彩蛋，好明显要开第二出，官人我再要。
292,https://www.douban.com/people/36523777/,诸葛福媛,40,2019-03-15 22:38:28,0,剧情套路到了一定程度，但是画面是真不错，逻辑也合理，非常值得鼓励和表扬的国漫
293,https://www.douban.com/people/vividtime/,LORENZO 洛伦佐,30,2019-03-28 00:52:17,1,前半段挺好的，还有些许幽默和自嘲。后半段金蛇狂舞不是我的茶。国产电影的通病在这部电影上还是现了形：剧本弱。
294,https://www.douban.com/people/singlesinger/,SingLesinger,40,2019-01-19 17:30:18,0,结尾断桥二人背影的发型简直iconic，前面的叙事其实很普通，一些二次元的软色情元素国产动画中还是很少见。
295,https://www.douban.com/people/51061132/,indicent time,40,2019-03-05 21:48:30,0,Fuck，片尾那个曲子响起来的时候，我完全就忘了自己对前面那些很“降魔篇”的特效的抱怨，也忘了这个有点“那啥海棠”的故事，只觉得有点感动……
296,https://www.douban.com/people/nofish/,非魚,30,2019-03-09 19:09:42,0,都是网红脸看着也就没那么违和了~
297,https://www.douban.com/people/74485902/,劼__x,50,2019-01-11 22:42:46,8,"非常好看
高能预警
少儿不宜
故事讲得不错"
298,https://www.douban.com/people/laoafei/,老阿飞—故园,50,2019-02-01 22:10:58,3,哇~~好看好看！这还是在好多人推荐，然后带着期待的情况下看的。全程剧情不尬，很流畅，角色表演非迪士尼式的，但又很到位，重要的是叙事节奏很好，情节不拖泥带水，又详略得当，重点剧情非常有记忆点；特别是最后泪点那里，虽然套路，但是不狗血，而且情绪节奏掐的特别准；画面？已经进入故事忽略画面了，画面水准很高，工业化程度达标，很多场面美不胜收。结尾致敬了新白，音乐响起的时候，累积的情绪整个爆发出来，好家伙，哭的我。其他方面，导演绝对足控圈资深老司机，深谙群众g点，我差点舔屏。非常欣喜国产动画已经到达这种品质了，原生动漫一代成长为了内容输出者，审美和眼界本身就要高，现在手底下的活儿也跟上了，只要市场环境别再出幺蛾子，国产影视作品的质量绝对会越来越高，优胜劣汰，留下真正优秀的内容和内容创作者。好开心。
299,https://www.douban.com/people/AngelinaAnne/,小A,40,2019-01-31 21:24:15,0,好看。喜欢故事走向。希望这个系列能拍下去，有始有终，不要像当年的《魁拔》那样，成为中国版“人类补不完计划”。
300,https://www.douban.com/people/catuncle1988/,潜意识,30,2019-03-16 15:35:46,0,国漫良心之作，画面非常之讲究，难得的爱情内核，画风更甚赶脚很有成人向。但剧情的转折太生硬，台词更是网文水平。
301,https://www.douban.com/people/4800478/,灼灼裴质,40,2019-01-17 17:50:40,3,剧本完成度很高。缺一星在于，我没有哭，也没有笑。
302,https://www.douban.com/people/rachel-rachel/,蚂蚁没问题,30,2019-05-18 13:20:32,0,什么保安堂、纸伞、船夫唱歌，这种小巧思我还挺受用，画面上最喜欢的是宝青堂的水面反转，故事就夸不出口了
303,https://www.douban.com/people/52143519/,大波罗霸,30,2019-03-24 20:13:42,0,两星半吧。最后转承民间白蛇传还是有点意思的，可惜剧本俗套和拖沓还是盖不住，国产动画还有很长的路要走
304,https://www.douban.com/people/soultaker/,90,40,2019-03-05 22:33:00,0,整体超乎我的想象，动作戏和感情戏的演出都非常专业，构图简直美翻天。但是主线矛盾冲突设置还不够精妙。若是能在角色动机上稍稍进行深挖，会有更好的效果。
305,https://www.douban.com/people/kidivy/,kidivy,40,2019-01-26 00:51:16,2,许仙可真是哪辈子都是个大恋爱脑……实名心疼小青
306,https://www.douban.com/people/williampitt/,Favillae,30,2019-01-17 21:09:44,6,反派国师师徒都是雷声大雨点小讲排场死得快，失望。剧情总体挺低幼的，小学生网文水准。
307,https://www.douban.com/people/june4cat/,某J。624,30,2019-03-05 10:05:26,1,剧本真心配不上画面，不过前世透支了所有外挂的阿宣也是真心给后世许仙拉足了好感。只是，找到了又如何，许仙永远都不是那个会护着小白到死的阿宣了，在我看来，他们终究是两个人。
308,https://www.douban.com/people/48461756/,lan,30,2019-01-11 17:56:14,1,剧情劣生硬，静景不错，动景不够流畅
309,https://www.douban.com/people/lczy/,杜若洲,30,2019-03-22 15:22:05,1,画面尚可，故事不足，靠男主推动剧情，牺牲了小白的反抗意识，削弱了这个角色的光彩。
310,https://www.douban.com/people/kafeidou25/,调筝的后花园,40,2019-01-25 13:34:51,2,真心推荐，特效做的很好，情节也没有硬伤，还不走套路（多少年了，都是妖变人，终于来次人变妖的设定了，阿门）。啊，对了，其实床戏片段也并非必要啊，非要加上，尴尬.jpg 。另外国师那个蒙面弟子也太特喵的像陈坤了吧哈哈哈哈哈
311,https://www.douban.com/people/54045751/,羊过冬,20,2019-01-21 23:12:53,10,"睡着了，醒来的时候许宣变成了妖。
看的到国产动画的努力，但是豆瓣8分还是太夸张了，感觉得到努力在刻画静态画的美轮美奂，但是人物才是最重要的吧，女的一水超大眼镜整容脸，是因为蛇精所以弄成蛇精脸吗？所有人物表情僵硬，说话的时候基本只有嘴巴动，多在微表情下下功夫。配音也不行。两颗星。"
312,https://www.douban.com/people/4363723/,Homo sapiens,40,2019-01-18 21:13:56,1,前半部分非常惊艳，一度想给五星。直到把人变妖有点开始不对劲，后面立即审美疲劳。总之，中美合拍两开花，可以一看！（
313,https://www.douban.com/people/lynn7lynch/,林小七,50,2019-03-03 17:55:54,0,感情进展太快了吧！不过国产动画能制作成这样真的很加分。故事概括一下就是修仙版泰坦尼克号。
314,https://www.douban.com/people/yuwendizi/,方小孬,50,2019-01-12 18:19:53,3,4.5星，材质感觉好棒哦。看完还挺激动的！
315,https://www.douban.com/people/1237270/,私～［已注销］,30,2019-02-06 15:43:45,0,嗯，行吧。
316,https://www.douban.com/people/Smeagol/,寒狐传媒,40,2019-03-03 21:31:23,0,国产动画进步很大。美哭了。
317,https://www.douban.com/people/Bebefore/,游坦,30,2019-01-26 19:59:00,0,特效ok故事勉强
318,https://www.douban.com/people/dianxincha/,微喵的兔姑娘,40,2019-03-15 16:37:31,0,是真不错！结尾歌曲一响有回忆有感动，彩蛋一出所以说还有第二部？
319,https://www.douban.com/people/liuanan0606/,爱屯最可爱,40,2019-02-18 11:31:46,0,故事没啥意思，画风确实还不错。小狐妖好可爱。
320,https://www.douban.com/people/schlampig/,亲爱的猥琐猪,40,2019-01-26 01:51:33,1,整体完成度很高了，就是设定上到中段感觉像阴阳师、忍者混搭怪兽片，这有点出戏（金线牢笼想到多弗拉明戈了）。迦楼罗、千纸鹤、鸓坐骑，这些克蛇的异兽设置得不错。若非处于乱世，捕蛇村看着还挺舒适的。感情线就不提了，能尽量不腻已经很好。另外莫名有很多足控腿控福利，感觉也并不必要。狐狸精双面的设定还行，但整体总有点像SB69里的不倒太夫就出戏了。最感动的大概是来世断桥一回头吧，衔接了新白娘子传奇。插入曲和ED都挺好听的。
321,https://www.douban.com/people/62888853/,莫莫先生,30,2019-01-26 11:40:41,1,如果许仙有许宣一半勇敢就好啦。(｡•ˇ‸ˇ•｡)
322,https://www.douban.com/people/jeffersontang/,睡觉是头等大事,30,2019-03-10 09:59:42,0,画面算的上国内顶尖了，剧情腻。全场的重点就是：抢发簪。不过中间这段莫名的床戏是？7.3
323,https://www.douban.com/people/56679873/,赛里斯的风筝,40,2019-01-27 18:23:56,1,我觉得是配得上4星的，5星也说不上过分。很成人，倒不是说某些画面，而是这不像是给小孩子看的动画片
324,https://www.douban.com/people/166052854/,喓喓草虫,50,2019-01-13 21:50:05,19,和我妈一起去看的，本来我妈说看大黄蜂不看动画片，我不干，我说为国产动漫崛起添砖加瓦！当真是没辜负我的期待！看完我妈也是非常满意，直呼太美了！等了小半年，从微博上看到预告片开始就在等着了！白蛇传是我们从小就熟悉的故事，但是和《大圣归来》对《西游记》的改编不同，《白蛇缘起》是《白蛇传》的前世故事，女孩子总是会喜欢这类前世今生情系三世的故事，剧本非常棒，特别唯美，结尾里面小白看着阿宣的魂魄清唱《何须问》的时候我真的哭了！
325,https://www.douban.com/people/146822777/,何小辅,50,2019-01-14 18:15:20,9,不一样的白蛇传，以为是瞎改，最后居然能够和传统的白蛇传承接，惊喜
326,https://www.douban.com/people/162139319/,白兔糖,40,2019-03-03 22:12:11,2,国产动画这几年的表现还是蛮给力，大部分在画面上已经能做到非常不错了，就是故事上偏差。这部国漫个人认为是这些年很火的几部国漫里最好的一部，画面非常精致，也极具东方特色和美感。缺点有，故事也还是稍差火候，但整体进步很大，很值得鼓励，甚至几个配角也很出彩。
327,https://www.douban.com/people/83782943/,度冷丁,10,2019-03-09 01:01:18,1,除了人妖二元分类的隐喻，真是一个烂俗的爱情故事，不过许宣的付出型人格比许仙好太多
328,https://www.douban.com/people/54940586/,离桑,40,2019-01-15 20:26:45,0,8
329,https://www.douban.com/people/107826616/,Chauncey橙,30,2019-01-25 10:38:30,3,比大鱼好一些
330,https://www.douban.com/people/83186327/,Pasta,40,2019-02-11 10:40:26,1,哈哈哈，跟豆瓣友邻一起看的
331,https://www.douban.com/people/2814849/,zoomy,30,2019-03-04 11:12:59,1,没有说的那么好吧。。。画面是不错的。。。个人觉得人物不够饱满。。。有点流水线
332,https://www.douban.com/people/hikari0625/,妖子_,30,2019-03-05 09:44:21,2,看的删减版，不过没差。总体来说比较普通，当成白蛇传同人作品来看的话还行，当成原创动画作品来看，在剧情人设上还是需要多推敲。女主就是个拿了橙武的菜鸡，没了橙武谁也带不动，反派是够强了，但也不经打，结局战简直无聊得一批。不过也不是一无是处，场景设计得挺美，尤其宝青坊，甚至可以说得上独具匠心的惊艳。看完以后还是觉得《新白娘子传奇》真是经典啊，仅仅是在动画里听到几段它的插曲都让我激动不已。其实中国影视圈应该感谢老祖宗，有这么多的神话、传奇、故事等素材，还有这么深厚的历史，应该好好利用才是
333,https://www.douban.com/people/122341248/,HandWash,40,2019-01-13 15:51:49,6,结尾好加分呦
334,https://www.douban.com/people/freddy_xu/,殇潮|Enigma,30,2019-01-20 17:18:39,2,太成人了吧……人家还是个宝宝
335,https://www.douban.com/people/3335015/,曼靑,30,2019-03-04 01:41:38,0,还不错，全程没有玩手机 算是很认真的看完了。作为动画片 真的已经很好了，是我不够好。我是一个听到《千年等一回》的前奏响起来 就可以哭的那种人，我没办法走出我意识里的那个白蛇传。从我开始对这个世界有认知的时候，我就开始知道《白蛇传》的故事了，1992年的《新白娘子传奇》在我心中有非常不凡的地位。这个动画片的故事脚本来自初中的课文《捕蛇者说》，许宣和小白的故事线 让我一度以为这是不是动画版的《仙剑奇侠传》。「白素貞變得平庸无奇，不會在两指間呼呼閃過兩道白光施展法、不會點石成金、不會飛天遁地。她是重情重義的救世仙女，倘若失了這份情，她就不再是我的白素貞了。」
336,https://www.douban.com/people/Black_Tulip/,Black Tulip,50,2019-01-28 13:48:50,2,完美的虚构令人拥抱。总有一句戳中。片尾的画风突变和熟悉的调调实在是神来之笔。
337,https://www.douban.com/people/151663951/,谈笑风生又一年,30,2019-01-11 18:18:51,5,"比大圣归来强100倍确实。
但是，四连扑预定，追光顶住！不要倒闭！卫星吧需要你们，手动滑稽。"
338,https://www.douban.com/people/68523936/,贺兰迈克,50,2019-01-30 02:39:41,5,"画面已经接近无可挑剔了，可缺点依然是情节推进得太急，角色的逻辑转换显得生硬突然，前中期的BGM常常像走错了片场似得突然出现直到后期高潮部分才略有改善。
但是当500年后，一青一白两位女子，西湖畔的烟雨，那熟悉的发型，转过身来的那句“谢谢官人” 依然让我不知为何就落了泪。非常遗憾的是这一幕并没有表现出尘世已过500年后，晚唐人和宋人在形象风格上的差异。"
339,https://www.douban.com/people/musichellsing/,胡桃园咔嚓女王代表老柴咔了你,20,2019-03-04 11:11:09,2,"2.5造型很不怎么样，渲染质感尚很欠缺，美术指导非常随意，画面国产三D网络游戏级别,10年前神泣和卓越之剑的建模和渲染都比它好几倍，国产3D动画都发展这么多年了就没点长进么？故事狗血喜欢吃爆米花可以看看（但就这画面，并没有超出偶预估的水平，毫无惊喜，斗法的设定比较好，所以加了分）。逻辑上并没有圆好，许宣不知道哪来懂得黄药师才懂的奇门遁甲，蛇村文化水平这么高啧啧。主角之外的部分倒是胜过《莫比乌斯》和《大圣归来》（然而主角又没有大圣归来好看……||||所以水准也就那样，大圣归来偶也是给低分，因为只有两个角色长得好看，别的都是渣，故事都是渣，这部故事倒是比大圣略好，只是这狗血偶不爱）。PS，硬接台版白蛇传，我是真的想扣分，卖情怀不喜欢。"
340,https://www.douban.com/people/ifanmu/,梵目,20,2019-01-16 23:58:22,11,动作戏有莫名其妙的逻辑性BUG，显得很假，故事具有连贯性，也有不少小高潮和冲突，能够提高可看性，但剧情上依旧比较老套，没有新意，可能成人化是最大的吸金噱头。
341,https://www.douban.com/people/41785476/,元首特价大酬宾,40,2019-01-15 15:13:57,1,“人间多的是长了两只脚的恶人，长了条尾巴又怎么样”单薄真诚，一往无前的许宣最动人。我被宝青坊主那个小狐狸精迷住啦！
342,https://www.douban.com/people/49841982/,舒心酱,30,2019-01-11 18:35:19,4,许宣是李逍遥性格，纯爱人设。打斗场面有些地方很失控，汪好可爱呦，奶萌奶萌的但那个大叔配音是怎么肥四
343,https://www.douban.com/people/VinKhan/,斯齊佐飛力尼克,40,2019-02-01 19:57:11,0,蛇变成妖是蛇妖，狗变成妖是狗妖，人变成妖那岂不是......情感层面没有感动我，但是技术层面超出预期，鼓励。
344,https://www.douban.com/people/171208021/,Rickest_Rick,30,2019-01-14 18:16:38,5,不带情怀加成，不谈“支持国产“，那也不失为一部不错的动画电影
345,https://www.douban.com/people/philipless/,陈四喜,30,2019-01-11 18:32:16,6,故事一般般。感觉主角的情感基础铺垫的不够。师傅，师妹和国师多方势力捋的不顺。转折也比较突兀。小白变成巨蟒后，人物关系的走向就太简单了，很难把她再当做一个人物。阿宣选择做妖，是个败笔。因为人与妖的障碍就这么解决了，按理说留着这层障碍更好。
